movie_id,days_since_release,current_rating,num_reviews,final_score,final_rating_bucket
756,5.13,87.29,129,91.06,2
532,7.02,62.07,335,62.72,1
185,3.2,88.87,107,92.08,2
368,9.91,45.92,247,49.31,0
315,3.11,97.19,36,93.64,2
640,9.33,51.02,23,54.09,0
182,8.54,48.1,234,48.14,0
9,4.76,74.58,296,79.91,1
670,1.0,24.16,169,25.72,0
40,10.84,72.45,124,80.51,1
964,2.83,16.88,123,22.21,0
790,5.99,80.95,307,80.27,1
308,5.32,99.09,63,86.58,1
782,6.08,70.53,103,60.77,1
219,3.88,93.36,205,91.87,2
558,12.75,8.66,177,10.69,0
246,8.95,78.06,185,85.4,1
277,8.92,68.38,211,70.0,1
539,11.97,85.31,254,94.85,2
886,8.61,36.57,52,30.67,0
11,8.89,29.73,57,29.61,0
610,10.34,99.14,216,96.72,2
965,12.93,40.94,346,43.85,0
558,10.71,11.86,193,10.69,0
962,2.37,67.02,240,68.17,1
211,6.41,92.3,226,86.99,1
280,13.36,22.03,86,23.04,0
852,3.17,8.52,189,11.64,0
432,11.95,0.0,181,6.79,0
254,2.59,81.36,206,85.49,1
733,6.78,13.4,27,10.8,0
112,0.42,13.64,49,17.83,0
874,11.7,43.98,353,46.47,0
177,9.77,68.37,258,70.22,1
964,5.79,26.08,142,22.21,0
416,5.75,50.57,200,55.36,0
281,13.56,66.81,219,58.04,0
530,0.22,35.27,41,41.22,0
225,11.15,10.62,227,10.29,0
922,3.4,62.26,184,63.14,1
608,4.62,100.0,116,96.2,2
722,12.47,58.19,139,52.9,0
754,4.15,50.51,77,50.19,0
860,5.25,32.31,233,37.58,0
114,9.34,23.53,380,17.03,0
590,12.18,72.05,267,64.97,1
992,12.84,76.21,312,75.46,1
921,3.13,26.11,324,27.68,0
715,0.92,9.12,117,15.92,0
850,5.41,69.81,275,74.71,1
434,5.71,65.24,247,65.65,1
354,7.99,70.72,222,64.65,1
236,11.86,11.6,397,10.0,0
445,6.86,49.32,253,57.26,0
652,3.57,9.23,193,13.93,0
830,13.99,41.65,384,45.15,0
959,2.85,37.05,51,21.78,0
564,3.92,65.61,86,65.45,1
747,2.41,74.53,71,77.22,1
959,13.78,33.73,83,21.78,0
955,6.23,7.15,213,6.48,0
575,1.94,74.05,169,83.17,1
276,0.67,22.55,18,26.45,0
591,5.57,19.48,318,15.01,0
135,9.28,24.89,70,24.52,0
85,13.86,92.96,172,96.38,2
679,12.52,16.85,291,22.37,0
348,12.55,13.38,142,9.35,0
931,5.2,9.61,283,11.65,0
816,1.94,31.07,224,21.18,0
310,3.0,23.92,245,22.95,0
849,2.3,38.58,147,36.95,0
4,13.77,36.06,363,41.81,0
907,5.12,57.79,83,59.06,0
906,9.9,50.05,74,43.34,0
767,13.23,77.46,20,76.35,1
6,6.38,50.78,388,55.08,0
348,3.98,16.77,115,9.35,0
554,1.58,81.37,150,76.87,1
786,9.34,51.48,294,41.35,0
60,9.29,29.21,121,25.57,0
306,3.68,49.9,145,47.98,0
787,8.54,93.4,76,87.67,1
606,2.93,71.6,235,68.8,1
880,6.39,13.0,210,15.38,0
706,0.29,79.08,42,85.3,1
681,6.87,39.39,37,29.9,0
314,3.61,87.08,160,85.56,1
196,8.57,79.18,396,83.59,1
719,3.73,56.16,224,58.38,0
942,10.06,19.96,105,22.17,0
180,1.11,82.92,181,91.7,2
116,3.51,32.78,149,50.03,0
585,11.74,85.47,225,80.28,1
109,8.43,71.09,151,70.51,1
9,10.61,73.21,292,79.91,1
617,10.0,56.22,239,58.64,0
797,9.93,51.68,35,50.79,0
731,5.68,84.25,324,85.12,1
133,12.02,64.06,130,54.09,0
759,0.09,23.14,16,28.1,0
138,5.1,1.74,343,5.64,0
101,9.45,72.98,153,67.91,1
255,13.36,26.18,174,30.87,0
682,4.78,100.0,316,95.47,2
81,7.3,31.44,236,34.43,0
415,0.04,73.39,2,84.29,1
558,2.83,2.53,155,10.69,0
929,10.77,23.37,151,23.41,0
153,0.15,76.69,8,80.65,1
364,10.23,82.95,209,77.8,1
163,3.89,81.16,204,74.99,1
400,8.68,54.17,356,52.87,0
845,6.83,92.3,133,83.67,1
416,4.28,54.79,264,55.36,0
675,12.49,10.56,149,7.53,0
367,9.88,41.64,73,43.78,0
672,8.97,39.63,308,41.3,0
537,6.71,76.76,170,67.42,1
391,9.51,32.82,277,35.68,0
822,12.47,62.26,216,63.54,1
384,2.97,22.96,226,26.84,0
721,4.26,62.61,191,69.35,1
283,4.21,82.03,167,78.15,1
853,7.71,39.07,46,38.92,0
532,12.79,55.77,317,62.72,1
446,1.87,20.17,136,18.8,0
265,11.19,37.02,187,43.17,0
863,2.25,33.97,127,34.02,0
925,10.94,49.17,44,44.15,0
642,8.02,16.61,105,10.25,0
551,11.63,45.44,304,53.74,0
274,4.25,30.04,232,22.04,0
401,10.33,47.53,306,40.2,0
537,2.38,62.05,138,67.42,1
34,11.29,54.55,114,55.83,0
600,0.47,46.28,66,53.51,0
505,11.07,100.0,218,93.83,2
50,6.62,62.63,330,58.15,0
43,5.21,2.17,108,12.35,0
99,1.19,86.33,146,84.17,1
531,12.66,38.55,274,36.92,0
597,6.68,33.1,337,32.72,0
741,0.89,74.69,72,74.22,1
746,8.78,63.42,164,67.58,1
527,3.63,72.94,64,77.07,1
380,12.25,98.79,126,96.05,2
264,4.58,47.73,95,55.07,0
218,4.13,65.24,292,69.66,1
68,13.16,26.59,315,25.65,0
81,4.2,31.75,200,34.43,0
631,7.14,87.05,153,95.48,2
77,4.61,56.23,306,57.14,0
412,5.32,67.23,235,72.92,1
522,3.94,40.71,174,44.31,0
731,7.29,72.64,364,85.12,1
251,9.55,91.78,184,87.79,1
966,12.1,82.86,25,86.16,1
284,2.73,70.93,27,68.12,1
255,1.9,37.0,99,30.87,0
56,3.37,59.52,247,59.94,0
549,11.98,26.96,263,26.64,0
513,3.47,33.84,178,34.85,0
522,8.0,50.24,237,44.31,0
200,9.74,84.08,207,81.76,1
520,12.93,98.06,84,94.11,2
121,8.39,39.09,107,39.63,0
206,0.88,99.2,136,95.13,2
602,4.26,61.78,70,56.5,0
42,7.53,26.52,95,24.81,0
148,2.58,14.64,190,11.44,0
121,7.5,35.31,104,39.63,0
928,12.58,6.11,388,15.38,0
383,0.8,81.64,123,90.94,2
958,5.05,89.04,147,91.68,2
246,11.0,81.19,159,85.4,1
544,4.98,56.55,104,62.65,1
264,1.89,52.47,86,55.07,0
418,2.49,50.3,104,51.44,0
645,0.28,9.68,46,13.8,0
104,9.73,49.26,178,56.4,0
921,7.17,31.58,361,27.68,0
566,0.48,36.29,22,31.48,0
584,11.24,85.25,366,75.24,1
390,11.06,43.74,61,36.83,0
96,5.57,84.32,178,89.49,1
4,7.88,45.46,363,41.81,0
665,3.13,16.87,17,14.6,0
882,13.16,91.88,234,87.33,1
219,10.37,91.34,273,91.87,2
423,6.37,86.28,257,93.49,2
90,2.35,88.07,62,86.31,1
63,2.43,34.54,15,38.84,0
761,2.89,93.69,79,96.41,2
149,5.34,44.13,159,38.83,0
949,12.1,90.02,323,88.12,1
783,4.68,100.0,233,97.89,2
771,0.36,96.18,37,97.23,2
920,13.02,21.11,271,16.23,0
918,2.12,81.13,236,82.67,1
132,13.72,43.52,172,39.2,0
464,13.74,60.01,134,70.13,1
835,3.82,69.86,53,70.98,1
209,3.86,41.45,92,46.8,0
651,7.9,84.2,48,78.67,1
638,1.05,46.5,178,47.82,0
618,6.24,20.01,108,25.77,0
192,10.42,65.29,299,66.68,1
992,0.84,74.45,175,75.46,1
918,1.26,80.22,167,82.67,1
809,2.63,49.19,127,55.03,0
762,8.79,30.11,305,32.7,0
809,1.42,55.64,84,55.03,0
177,11.04,70.94,342,70.22,1
661,0.83,39.15,141,40.66,0
130,0.13,73.2,3,67.57,1
863,5.73,38.5,167,34.02,0
75,1.25,74.92,34,81.21,1
205,1.22,54.67,173,52.75,0
541,4.63,51.74,40,48.03,0
287,1.0,28.48,12,35.13,0
281,10.29,55.93,221,58.04,0
419,6.85,28.78,235,33.82,0
908,5.51,45.63,302,41.31,0
653,1.69,44.42,165,49.03,0
358,3.27,58.29,156,59.15,0
712,6.69,15.48,178,12.86,0
586,13.75,78.65,156,81.1,1
772,2.2,93.67,162,95.62,2
99,6.22,82.79,223,84.17,1
386,2.75,53.65,193,48.23,0
528,7.92,55.65,257,49.02,0
10,4.42,58.07,131,70.37,1
955,7.01,0.67,222,6.48,0
758,12.16,12.56,314,15.07,0
242,5.13,45.05,101,36.86,0
943,10.76,73.17,269,76.36,1
487,5.3,71.08,223,78.11,1
625,3.82,47.98,264,49.16,0
797,12.33,39.59,28,50.79,0
188,1.57,13.38,180,9.47,0
868,0.86,20.45,119,24.37,0
672,1.03,36.92,151,41.3,0
321,8.09,47.32,233,37.77,0
392,8.66,12.06,95,6.47,0
612,6.13,71.28,20,73.85,1
820,10.24,9.72,24,9.69,0
821,11.48,32.57,43,35.06,0
44,7.89,77.99,327,71.4,1
313,3.57,72.3,108,75.44,1
349,9.89,32.69,37,27.14,0
302,3.53,57.66,22,64.77,1
540,0.34,2.0,23,11.1,0
71,0.69,26.23,114,30.28,0
826,9.27,29.12,370,25.02,0
796,13.94,31.27,320,31.34,0
5,13.54,100.0,38,95.41,2
408,8.43,21.86,271,16.06,0
934,2.11,60.47,213,67.4,1
809,3.91,55.6,138,55.03,0
227,11.93,68.11,378,74.89,1
881,13.12,70.28,364,76.8,1
572,3.37,65.31,57,70.26,1
562,6.53,88.18,231,89.03,1
895,8.72,84.41,291,87.54,1
428,12.1,97.55,191,85.7,1
815,3.39,27.74,112,33.43,0
537,5.61,73.57,174,67.42,1
186,2.03,79.13,222,75.72,1
948,3.3,95.95,42,94.96,2
249,13.17,18.28,154,21.36,0
138,6.15,12.02,356,5.64,0
689,9.07,9.23,316,11.3,0
915,4.72,86.89,50,89.11,1
92,7.06,90.07,81,87.82,1
779,6.54,66.89,48,72.4,1
640,3.64,56.97,21,54.09,0
49,0.49,12.64,15,19.61,0
19,8.24,15.41,240,16.16,0
579,12.26,94.59,239,87.18,1
321,12.53,33.33,253,37.77,0
528,9.36,47.56,270,49.02,0
958,9.01,92.59,171,91.68,2
405,3.39,21.53,151,17.87,0
249,13.39,19.37,195,21.36,0
710,12.37,92.09,101,88.47,1
960,0.41,6.13,33,9.79,0
239,8.31,20.39,365,22.83,0
238,9.49,84.99,110,90.99,2
553,13.41,52.11,80,58.0,0
208,1.78,55.83,206,50.32,0
957,8.75,61.21,53,52.19,0
95,10.34,78.2,102,78.88,1
247,7.55,93.02,128,92.25,2
428,0.78,80.83,71,85.7,1
301,9.03,43.64,303,42.22,0
380,12.83,94.86,126,96.05,2
57,1.69,1.26,40,5.02,0
911,7.13,96.73,81,90.88,2
484,10.37,10.95,115,18.07,0
355,11.46,71.27,239,75.95,1
943,8.54,76.13,265,76.36,1
214,13.57,87.07,398,92.63,2
111,7.1,40.38,97,38.21,0
8,13.49,27.76,354,36.26,0
437,1.78,21.53,39,23.1,0
170,3.1,65.29,310,69.82,1
76,12.65,7.9,152,7.25,0
114,11.68,14.72,380,17.03,0
476,4.26,10.24,286,8.4,0
68,1.69,24.18,171,25.65,0
217,4.25,23.9,82,24.91,0
34,12.84,53.95,98,55.83,0
652,6.26,10.27,215,13.93,0
183,4.1,58.83,182,53.34,0
25,11.53,76.98,301,70.99,1
8,3.9,34.62,326,36.26,0
684,1.97,72.57,90,71.72,1
912,7.11,34.95,113,36.21,0
95,6.24,79.8,96,78.88,1
363,11.65,60.71,109,58.56,0
536,12.92,55.98,100,51.55,0
55,9.4,46.05,331,51.29,0
603,9.51,13.26,21,14.72,0
130,12.95,67.98,71,67.57,1
497,12.07,47.09,254,41.43,0
265,4.68,40.88,151,43.17,0
930,3.25,59.06,64,54.39,0
555,7.5,55.35,164,47.5,0
557,7.11,17.58,45,9.9,0
7,5.71,23.97,306,25.35,0
671,13.77,76.28,193,74.41,1
141,12.18,49.89,154,54.62,0
994,2.02,93.67,66,94.33,2
842,3.63,19.68,45,11.99,0
177,2.33,76.19,221,70.22,1
873,2.48,35.38,12,40.23,0
927,9.25,59.16,35,55.98,0
627,7.42,53.34,341,49.8,0
226,6.29,57.27,373,64.84,1
718,11.25,75.14,366,77.63,1
909,9.8,80.32,233,83.99,1
500,8.05,84.66,162,94.35,2
613,6.0,11.42,135,18.56,0
870,7.14,84.46,304,78.93,1
754,2.01,47.63,59,50.19,0
951,12.53,73.88,134,79.93,1
257,13.02,94.78,366,92.56,2
590,8.78,73.2,288,64.97,1
935,2.42,9.91,171,6.54,0
172,1.78,50.21,99,50.55,0
829,10.82,79.5,351,79.48,1
657,4.32,68.82,301,78.5,1
137,9.51,34.21,335,42.71,0
635,7.14,0.0,134,5.02,0
656,10.69,8.25,94,11.57,0
612,12.75,76.4,21,73.85,1
508,5.77,17.73,207,18.54,0
290,0.11,50.15,8,61.12,1
281,9.62,62.08,221,58.04,0
579,8.75,90.6,232,87.18,1
696,8.46,83.06,114,81.44,1
958,8.18,88.6,162,91.68,2
69,7.84,27.56,204,29.16,0
931,4.7,9.67,298,11.65,0
745,1.92,35.56,47,36.35,0
191,0.48,86.73,87,93.99,2
238,8.84,100.0,114,90.99,2
213,13.68,0.0,352,5.18,0
247,13.57,88.87,132,92.25,2
881,6.92,78.27,300,76.8,1
833,5.32,52.72,30,49.05,0
370,3.4,55.9,169,53.92,0
162,0.37,40.52,28,48.8,0
848,7.79,22.2,152,20.87,0
833,7.01,49.46,30,49.05,0
981,1.37,88.06,206,93.99,2
890,5.69,51.7,44,57.05,0
715,5.82,13.41,216,15.92,0
776,12.38,89.58,226,88.86,1
713,11.98,78.8,291,77.5,1
616,12.18,69.51,315,77.95,1
577,2.7,53.65,124,54.29,0
781,9.18,16.02,25,18.74,0
752,4.44,89.03,208,97.95,2
710,12.83,85.42,95,88.47,1
123,8.44,86.3,191,92.6,2
895,1.17,81.49,153,87.54,1
832,11.73,64.22,18,68.09,1
587,10.97,74.42,205,83.1,1
693,11.45,21.2,190,14.71,0
479,11.17,77.78,366,85.21,1
334,1.09,59.17,16,66.93,1
159,11.93,92.34,337,88.24,1
754,1.26,43.02,47,50.19,0
413,4.46,41.44,196,50.1,0
453,2.06,35.1,155,43.23,0
551,4.47,44.81,259,53.74,0
891,0.93,30.13,42,28.41,0
227,8.01,70.48,378,74.89,1
390,1.42,34.27,33,36.83,0
641,12.5,17.48,208,26.08,0
314,12.9,73.29,203,85.56,1
993,0.94,83.91,25,90.42,2
726,5.85,22.78,55,24.2,0
985,10.54,39.38,332,26.73,0
56,2.2,51.48,228,59.94,0
532,2.77,71.2,258,62.72,1
526,9.65,29.75,89,31.82,0
983,7.82,82.43,273,86.17,1
143,13.43,33.35,58,31.21,0
649,6.03,16.49,163,10.07,0
88,11.38,48.18,132,46.47,0
529,2.01,70.24,81,76.97,1
95,4.31,84.4,71,78.88,1
710,13.72,88.05,101,88.47,1
462,0.23,19.8,23,34.66,0
630,13.95,46.58,300,49.82,0
709,4.25,87.02,167,78.95,1
770,10.33,81.93,84,83.32,1
55,9.37,53.04,331,51.29,0
887,7.45,76.99,224,77.12,1
247,3.22,87.64,112,92.25,2
415,3.44,84.9,149,84.29,1
972,11.65,96.61,132,97.05,2
184,7.1,82.29,86,69.64,1
388,10.61,46.35,361,52.81,0
852,13.08,8.31,211,11.64,0
31,6.61,23.36,263,20.3,0
122,10.03,45.3,185,46.34,0
847,11.96,60.99,316,58.62,0
998,3.65,74.7,190,84.0,1
108,10.08,73.17,165,77.49,1
891,4.48,28.31,81,28.41,0
139,4.71,45.67,198,44.91,0
614,0.94,85.05,133,79.47,1
59,6.87,71.7,115,73.77,1
380,11.45,95.83,126,96.05,2
222,12.44,22.79,65,21.29,0
556,12.26,95.66,85,86.51,1
775,9.62,21.53,130,28.39,0
286,10.91,13.93,248,13.34,0
885,7.11,25.79,276,24.95,0
534,4.67,32.55,199,32.22,0
248,13.49,59.21,53,56.48,0
520,6.97,100.0,72,94.11,2
200,11.73,82.53,242,81.76,1
775,3.84,29.64,112,28.39,0
179,7.03,39.54,261,47.29,0
989,3.31,76.79,159,77.15,1
621,11.09,42.84,223,30.27,0
413,6.17,47.95,198,50.1,0
183,1.74,55.52,164,53.34,0
623,1.59,60.45,179,58.94,0
639,0.79,8.08,23,14.3,0
510,10.36,3.43,260,8.42,0
171,10.37,11.02,163,8.93,0
535,6.99,60.96,184,59.71,0
409,5.66,94.32,202,87.09,1
928,5.1,19.03,321,15.38,0
268,12.74,79.01,193,83.36,1
144,9.03,27.07,20,26.87,0
706,3.35,86.27,277,85.3,1
64,12.29,48.14,221,49.78,0
182,9.19,46.07,242,48.14,0
860,13.64,35.56,269,37.58,0
918,12.18,83.74,267,82.67,1
985,7.43,20.29,318,26.73,0
976,9.06,35.4,147,36.64,0
427,0.06,66.1,8,66.55,1
272,10.1,71.56,207,72.05,1
534,3.09,30.5,230,32.22,0
772,9.86,93.59,248,95.62,2
393,9.31,42.52,133,41.88,0
643,10.86,66.56,185,67.6,1
730,8.55,95.67,87,91.95,2
489,8.9,28.53,347,22.27,0
587,13.86,75.12,205,83.1,1
698,0.96,18.24,13,31.71,0
486,7.31,72.06,122,60.25,1
719,8.74,64.99,281,58.38,0
323,1.94,94.69,81,97.53,2
440,6.81,10.42,38,13.15,0
24,4.4,47.35,47,34.87,0
584,11.07,70.3,375,75.24,1
897,5.71,60.49,143,60.98,1
55,3.81,57.64,226,51.29,0
281,7.99,60.45,202,58.04,0
254,6.56,84.49,259,85.49,1
87,4.72,76.39,29,79.34,1
574,7.16,10.3,66,12.06,0
862,8.04,11.96,211,14.76,0
953,12.19,30.23,223,29.63,0
317,8.7,50.2,86,43.96,0
995,12.38,70.97,343,72.07,1
999,0.79,28.2,41,30.54,0
182,2.64,48.5,189,48.14,0
717,1.96,44.33,185,41.83,0
600,9.78,53.82,337,53.51,0
559,6.69,63.05,192,53.36,0
84,2.09,29.69,115,31.25,0
114,1.25,10.42,183,17.03,0
739,5.53,69.41,140,76.49,1
734,5.85,89.45,310,88.38,1
296,11.12,44.86,360,34.55,0
949,7.91,84.86,341,88.12,1
498,12.12,89.61,247,96.07,2
551,5.67,50.92,277,53.74,0
165,4.56,55.08,149,48.38,0
741,8.83,72.14,144,74.22,1
489,10.31,34.07,347,22.27,0
495,11.27,35.41,253,30.25,0
10,5.83,66.42,126,70.37,1
53,10.91,32.87,224,32.32,0
434,12.78,65.38,270,65.65,1
350,9.11,71.4,22,80.69,1
668,8.15,22.65,89,18.82,0
432,4.54,7.45,159,6.79,0
685,6.2,72.52,95,78.62,1
769,0.9,15.42,26,18.76,0
1,3.71,75.34,105,69.0,1
972,3.07,91.34,137,97.05,2
530,3.24,42.3,285,41.22,0
382,5.38,60.72,207,62.19,1
670,2.99,32.53,206,25.72,0
284,4.56,66.37,26,68.12,1
487,1.85,83.42,170,78.11,1
961,2.43,5.73,273,10.41,0
931,4.1,23.61,280,11.65,0
636,2.49,84.03,85,82.87,1
458,10.74,33.94,105,33.76,0
542,1.49,54.07,126,57.4,0
595,3.73,100.0,190,96.91,2
31,13.49,27.78,243,20.3,0
934,6.23,64.63,320,67.4,1
435,1.11,23.51,61,22.96,0
879,6.64,12.89,172,18.32,0
330,11.7,77.3,217,78.07,1
262,8.47,39.37,181,36.0,0
55,0.55,47.35,84,51.29,0
110,10.0,70.39,208,71.32,1
990,4.12,47.41,17,41.99,0
645,6.83,14.68,330,13.8,0
573,4.06,24.68,294,24.61,0
565,10.43,37.77,388,27.89,0
688,5.11,11.98,252,14.01,0
753,3.99,57.07,304,57.44,0
625,10.93,45.67,301,49.16,0
999,3.67,28.0,96,30.54,0
744,2.91,18.03,131,14.62,0
35,2.16,87.28,40,84.79,1
691,10.85,8.09,372,7.28,0
307,13.66,72.98,82,74.39,1
201,13.94,35.91,379,35.45,0
411,8.88,20.76,26,21.92,0
774,7.82,43.66,47,49.3,0
804,5.1,73.06,327,75.95,1
290,13.0,66.64,145,61.12,1
597,3.09,23.45,283,32.72,0
193,13.49,81.3,349,70.88,1
137,13.02,31.93,335,42.71,0
593,12.44,100.0,79,92.38,2
517,7.19,80.68,29,81.33,1
874,4.39,42.77,293,46.47,0
597,8.96,34.41,388,32.72,0
904,2.35,95.81,205,91.31,2
210,13.36,45.12,187,41.79,0
604,9.24,12.12,162,8.42,0
759,4.74,33.58,329,28.1,0
70,1.77,85.96,101,87.35,1
641,3.99,19.7,187,26.08,0
162,8.51,54.01,133,48.8,0
932,9.45,78.79,203,87.83,1
107,2.49,94.42,253,96.96,2
428,6.67,88.2,202,85.7,1
874,8.63,42.95,314,46.47,0
350,2.7,77.07,17,80.69,1
859,4.03,30.21,194,22.86,0
509,7.92,92.38,163,91.38,2
192,10.95,67.19,354,66.68,1
592,5.16,16.95,14,13.57,0
105,9.62,9.48,108,17.42,0
83,9.78,48.5,80,46.02,0
514,12.89,59.73,255,59.65,0
210,0.59,25.74,55,41.79,0
374,0.9,23.84,120,31.11,0
728,6.15,72.6,332,71.41,1
852,7.03,6.43,204,11.64,0
575,10.5,81.03,227,83.17,1
427,2.56,66.02,204,66.55,1
741,9.62,82.51,144,74.22,1
846,1.65,61.2,129,58.97,0
818,3.29,0.55,31,5.5,0
730,8.22,94.41,106,91.95,2
469,9.61,59.78,58,51.86,0
503,11.78,51.68,209,49.05,0
543,10.29,40.93,217,36.08,0
100,2.51,39.16,169,42.22,0
794,7.55,14.75,62,18.21,0
761,0.44,89.44,20,96.41,2
670,0.6,18.63,89,25.72,0
112,10.36,28.88,239,17.83,0
856,11.85,89.64,228,93.25,2
278,10.82,22.24,99,22.3,0
454,2.57,18.61,272,21.55,0
267,8.74,95.52,59,85.9,1
304,1.42,29.62,175,31.91,0
396,1.43,34.51,228,40.65,0
75,4.88,87.26,55,81.21,1
68,2.29,28.94,214,25.65,0
760,13.89,93.16,299,90.04,2
660,7.15,78.55,180,85.65,1
909,5.21,87.99,184,83.99,1
292,12.45,42.01,318,40.47,0
356,9.08,56.03,268,55.22,0
810,5.22,15.35,309,6.78,0
641,5.22,32.38,195,26.08,0
291,0.47,73.42,47,73.57,1
491,13.19,0.0,245,6.28,0
635,10.84,1.02,131,5.02,0
26,2.95,58.04,198,61.28,1
768,12.03,80.07,224,81.18,1
11,8.05,23.62,61,29.61,0
609,8.97,39.02,124,39.21,0
315,12.67,95.42,51,93.64,2
599,13.4,33.5,191,35.31,0
927,8.3,46.94,37,55.98,0
97,7.19,92.1,312,95.27,2
318,0.75,5.26,50,18.54,0
971,1.96,45.56,72,52.42,0
926,5.52,67.95,338,64.01,1
584,11.3,81.46,347,75.24,1
796,5.38,34.03,321,31.34,0
955,8.78,9.79,245,6.48,0
111,10.78,34.47,80,38.21,0
952,4.62,79.22,87,79.91,1
762,2.97,27.42,254,32.7,0
810,5.35,18.79,283,6.78,0
278,4.94,17.6,106,22.3,0
226,13.32,71.67,358,64.84,1
289,7.34,26.03,65,33.78,0
286,6.8,22.38,235,13.34,0
236,5.99,7.26,377,10.0,0
390,4.7,40.5,59,36.83,0
442,1.56,20.85,47,23.67,0
996,11.47,10.75,287,11.28,0
763,12.87,41.54,135,35.96,0
121,5.54,49.46,89,39.63,0
704,0.21,14.01,6,23.61,0
599,8.7,28.12,172,35.31,0
158,6.46,85.85,299,86.46,1
687,12.8,19.94,24,16.04,0
796,3.87,34.0,262,31.34,0
701,9.06,72.74,173,74.4,1
350,7.37,79.27,26,80.69,1
669,7.34,29.2,309,32.14,0
799,5.36,57.6,204,61.84,1
632,5.08,92.23,234,89.87,1
885,9.87,20.75,245,24.95,0
247,12.23,98.71,123,92.25,2
782,9.62,57.58,110,60.77,1
611,8.03,19.41,248,22.97,0
302,12.83,74.98,37,64.77,1
461,5.86,3.58,80,7.53,0
279,13.94,33.09,293,26.98,0
279,3.9,26.34,271,26.98,0
61,7.64,46.26,227,46.95,0
667,1.05,20.68,130,20.01,0
666,9.1,97.79,73,97.57,2
737,9.03,42.87,324,46.95,0
412,0.67,72.72,89,72.92,1
882,9.26,97.28,235,87.33,1
811,6.73,84.68,80,82.27,1
327,6.22,43.26,101,37.41,0
768,6.07,82.54,224,81.18,1
607,0.83,91.9,47,87.33,1
7,3.07,25.66,274,25.35,0
79,9.08,60.74,43,63.65,1
768,11.77,77.07,224,81.18,1
278,6.47,22.56,96,22.3,0
359,7.81,18.7,173,14.2,0
870,12.33,77.43,316,78.93,1
528,8.85,50.28,264,49.02,0
753,7.39,52.74,372,57.44,0
668,0.73,10.08,37,18.82,0
77,12.84,62.96,363,57.14,0
141,3.07,53.77,133,54.62,0
21,13.26,12.34,306,12.88,0
779,1.64,67.77,27,72.4,1
983,12.87,80.73,255,86.17,1
139,9.89,37.69,262,44.91,0
185,13.71,96.09,143,92.08,2
284,0.05,62.34,1,68.12,1
236,4.65,12.34,352,10.0,0
147,2.79,66.23,254,62.63,1
127,2.47,27.52,146,23.79,0
517,4.39,73.66,30,81.33,1
858,6.89,26.87,164,31.37,0
636,8.11,76.81,123,82.87,1
323,0.7,92.46,43,97.53,2
367,13.59,42.61,65,43.78,0
785,8.31,85.19,226,79.69,1
391,2.43,31.25,230,35.68,0
622,0.94,24.79,38,22.55,0
928,13.1,16.99,388,15.38,0
763,4.99,33.58,126,35.96,0
259,8.24,16.62,188,18.85,0
427,2.5,66.55,186,66.55,1
262,5.57,37.46,189,36.0,0
104,10.21,55.09,162,56.4,0
510,6.99,7.47,262,8.42,0
597,7.9,37.9,388,32.72,0
9,10.23,89.62,302,79.91,1
867,2.99,26.07,85,18.22,0
878,6.09,91.96,132,91.38,2
69,0.28,30.44,32,29.16,0
886,11.98,30.23,52,30.67,0
430,6.76,90.53,38,90.17,2
787,13.26,86.88,76,87.67,1
576,1.79,51.49,157,57.19,0
751,13.28,36.69,298,31.53,0
925,5.99,41.47,37,44.15,0
422,6.38,79.5,293,85.29,1
569,12.91,60.26,266,62.98,1
995,5.75,69.04,294,72.07,1
364,8.09,79.0,194,77.8,1
403,12.03,28.43,22,30.88,0
646,7.88,65.78,311,71.79,1
497,0.13,31.63,18,41.43,0
488,12.26,81.71,313,80.74,1
1,5.54,66.16,129,69.0,1
168,12.31,48.93,178,44.68,0
54,3.14,22.24,293,22.72,0
643,4.13,64.01,153,67.6,1
544,9.35,59.56,122,62.65,1
579,2.04,91.58,144,87.18,1
958,6.57,90.14,156,91.68,2
525,9.74,42.77,240,44.76,0
615,10.43,89.89,167,87.93,1
853,2.17,35.77,24,38.92,0
795,3.82,45.09,87,53.49,0
597,5.07,34.34,352,32.72,0
316,10.23,19.22,133,19.86,0
13,0.96,48.25,143,58.93,0
620,0.68,55.94,108,66.51,1
195,7.0,49.93,149,47.47,0
292,11.69,39.5,318,40.47,0
985,5.93,24.93,323,26.73,0
56,6.27,55.67,306,59.94,0
666,3.94,94.61,69,97.57,2
124,5.81,91.77,82,85.51,1
808,10.2,7.73,368,11.18,0
387,3.18,36.77,248,30.6,0
724,1.58,73.12,86,72.11,1
656,5.37,14.17,81,11.57,0
196,13.81,89.8,396,83.59,1
753,10.85,45.7,372,57.44,0
119,5.34,94.97,213,90.25,2
400,8.75,50.7,293,52.87,0
354,10.03,61.64,222,64.65,1
824,9.29,68.23,62,58.33,0
93,11.06,10.54,334,6.48,0
784,10.7,77.46,313,79.81,1
18,8.53,59.64,119,66.08,1
454,8.89,14.59,399,21.55,0
875,3.48,30.2,154,32.32,0
190,7.26,97.82,160,93.47,2
765,1.71,71.85,117,72.54,1
176,3.61,60.14,22,59.98,0
191,2.58,89.92,241,93.99,2
332,8.68,10.24,172,11.46,0
932,6.43,83.33,244,87.83,1
649,11.79,11.13,164,10.07,0
876,5.35,51.67,222,60.86,1
676,12.8,48.04,392,49.67,0
